date,pm25,pm10,o3,no2,so2,co,aqi
2016-09-16,147.0,75.0,42.0,8.0,19.0,9.0,87.5
2016-09-17,136.0,75.0,42.0,8.0,19.0,9.0,87.5
2016-09-21,118.0,75.0,17.0,7.0,22.0,12.0,93.33333333333333
2016-09-22,108.0,75.0,29.0,7.0,25.0,9.0,87.5
2016-09-23,117.0,75.0,27.0,5.0,25.0,6.0,90.0
2016-09-24,94.0,75.0,23.0,4.0,22.0,5.0,55.00000000000001
2016-09-25,100.0,75.0,24.0,5.0,22.0,7.0,62.5
2016-09-26,96.0,75.0,26.0,5.0,20.0,7.0,62.5
2016-09-27,91.0,75.0,27.0,4.0,21.0,7.0,62.5
2016-09-28,109.0,75.0,34.0,5.0,24.0,8.0,75.0
2016-09-29,115.0,75.0,22.0,5.0,18.0,6.0,83.33333333333334
2016-09-30,106.0,75.0,16.0,5.0,19.0,9.0,87.5
2016-06-28,91.0,75.0,134.0,27.0,1.0,8.0,75.0
2016-06-29,110.0,75.0,38.0,11.0,1.0,7.0,76.0
2016-06-30,92.0,75.0,26.0,7.0,1.0,7.0,62.5
2015-10-01,155.0,75.0,57.0,34.0,27.0,37.0,85.0
2015-10-02,177.0,75.0,31.0,25.0,30.0,18.0,75.0
2015-10-03,194.0,75.0,67.0,11.0,9.0,10.0,56.92307692307692
2015-10-04,161.0,75.0,67.0,11.0,9.0,10.0,50.0
2015-10-07,176.0,75.0,47.0,31.0,29.0,8.0,94.0
2015-10-08,151.0,75.0,127.0,34.0,28.0,9.0,87.5
2015-10-09,211.0,75.0,51.0,26.0,68.0,22.0,70.0
2015-10-10,190.0,75.0,8.0,21.0,31.0,17.0,77.5
2015-10-11,166.0,75.0,39.0,31.0,34.0,23.0,85.0
2015-10-12,177.0,75.0,32.0,31.0,31.0,33.0,94.11764705882352
2015-10-13,214.0,75.0,19.0,25.0,21.0,25.0,72.3076923076923
2015-10-14,175.0,75.0,23.0,30.0,25.0,25.0,75.0
2015-10-15,177.0,75.0,73.0,30.0,30.0,26.0,75.0
2015-10-16,174.0,75.0,293.0,31.0,33.0,29.0,82.5
2015-10-17,213.0,75.0,303.0,36.0,43.0,56.0,90.0
2015-10-18,234.0,75.0,127.0,34.0,40.0,26.0,87.6923076923077
2015-10-19,228.0,75.0,6.0,34.0,71.0,28.0,85.0
2015-10-20,254.0,75.0,213.0,29.0,41.0,28.0,72.5
2015-10-21,166.0,75.0,7.0,25.0,28.0,15.0,71.42857142857143
2015-10-22,173.0,75.0,10.0,53.0,36.0,49.0,90.0
2015-10-23,179.0,75.0,58.0,31.0,28.0,22.0,77.5
2015-10-24,168.0,75.0,44.0,36.0,44.0,34.0,90.0
2015-10-25,209.0,75.0,44.0,36.0,44.0,34.0,90.0
2015-10-27,198.0,75.0,23.0,28.0,47.0,10.0,70.0
2015-10-28,184.0,75.0,80.0,31.0,11.0,11.0,77.5
2015-10-29,128.0,75.0,80.0,31.0,11.0,11.0,77.5
2015-10-31,113.0,75.0,80.0,31.0,11.0,11.0,77.5
2015-11-03,165.0,75.0,80.0,31.0,11.0,11.0,77.5
2015-11-05,201.0,75.0,55.0,28.0,52.0,10.0,70.0
2015-11-06,212.0,75.0,81.0,9.0,52.0,5.0,70.76923076923077
2015-11-07,283.0,75.0,81.0,65.0,35.0,31.0,87.5
2015-11-08,235.0,75.0,81.0,65.0,35.0,31.0,88.46153846153845
2015-07-01,13.0,75.0,12.0,11.0,8.0,7.0,62.5
2015-07-02,142.0,75.0,11.0,9.0,7.0,5.0,50.0
2015-07-03,142.0,75.0,11.0,8.0,13.0,5.0,50.0
2015-07-04,138.0,75.0,10.0,9.0,10.0,4.0,50.0
2015-07-05,131.0,75.0,7.0,8.0,8.0,8.0,75.0
2015-07-06,136.0,75.0,6.0,9.0,14.0,9.0,87.5
2015-07-07,135.0,75.0,5.0,7.0,12.0,4.0,50.0
2015-07-08,121.0,75.0,9.0,7.0,13.0,5.0,50.0
2015-07-09,137.0,75.0,10.0,7.0,16.0,5.0,50.0
2015-07-10,140.0,75.0,9.0,7.0,14.0,7.0,62.5
2015-07-11,233.0,75.0,10.0,7.0,15.0,3.0,86.92307692307692
2015-07-12,175.0,75.0,6.0,7.0,10.0,2.0,50.0
2015-07-13,193.0,75.0,3.0,7.0,5.0,2.0,56.15384615384615
2015-07-14,201.0,75.0,3.0,1.0,4.0,5.0,62.30769230769231
2015-07-15,128.0,75.0,11.0,4.0,9.0,5.0,50.0
2015-07-16,143.0,75.0,8.0,4.0,10.0,5.0,50.0
2015-07-17,142.0,75.0,13.0,6.0,22.0,6.0,55.00000000000001
2015-07-18,140.0,75.0,12.0,7.0,14.0,6.0,50.0
2015-07-19,110.0,75.0,6.0,6.0,11.0,6.0,66.66666666666666
2015-07-20,107.0,75.0,3.0,6.0,1.0,8.0,75.0
2015-07-21,138.0,75.0,3.0,7.0,17.0,8.0,75.0
2015-07-22,150.0,75.0,6.0,6.0,14.0,2.0,50.0
2015-07-23,110.0,75.0,6.0,5.0,9.0,3.0,66.66666666666666
2015-07-24,84.0,75.0,4.0,4.0,9.0,1.0,80.0
2015-07-25,94.0,75.0,1.0,4.0,8.0,2.0,50.0
2015-07-26,130.0,75.0,5.0,5.0,7.0,2.0,50.0
2015-07-27,65.0,75.0,5.0,7.0,11.0,5.0,50.0
2015-07-28,69.0,75.0,3.0,9.0,16.0,8.0,75.0
2015-07-29,99.0,75.0,3.0,6.0,9.0,2.0,50.0
2015-07-30,100.0,75.0,3.0,4.0,10.0,2.0,50.0
2015-07-31,104.0,75.0,5.0,6.0,6.0,2.0,50.0
2015-08-01,120.0,75.0,5.0,7.0,10.0,2.0,50.0
2015-08-02,115.0,75.0,7.0,5.0,11.0,4.0,83.33333333333334
2015-08-03,112.0,75.0,9.0,11.0,4.0,4.0,73.33333333333333
2015-08-04,90.0,75.0,7.0,10.0,5.0,4.0,50.0
2015-08-05,110.0,75.0,15.0,10.0,3.0,5.0,66.66666666666666
2015-08-06,115.0,75.0,16.0,13.0,5.0,8.0,83.33333333333334
2015-08-07,132.0,75.0,14.0,18.0,12.0,7.0,62.5
2015-08-08,116.0,75.0,12.0,18.0,11.0,7.0,86.66666666666667
2015-08-09,108.0,75.0,33.0,15.0,8.0,7.0,66.0
2015-08-10,118.0,75.0,20.0,15.0,7.0,7.0,93.33333333333333
2015-08-11,128.0,75.0,13.0,9.0,5.0,5.0,50.0
2015-08-12,114.0,75.0,22.0,10.0,8.0,5.0,80.0
2015-08-13,120.0,75.0,22.0,10.0,8.0,5.0,50.0
2015-08-15,91.0,75.0,18.0,9.0,5.0,5.0,50.0
2015-08-16,105.0,75.0,10.0,9.0,4.0,5.0,50.0
2015-08-17,101.0,75.0,9.0,9.0,5.0,4.0,50.0
2015-08-18,102.0,75.0,9.0,9.0,5.0,4.0,50.0
2015-08-20,105.0,75.0,9.0,9.0,1.0,4.0,50.0
2015-08-21,100.0,75.0,47.0,13.0,19.0,11.0,94.0
2015-08-22,100.0,75.0,190.0,13.0,17.0,6.0,55.00000000000001
2015-08-23,119.0,75.0,249.0,13.0,17.0,8.0,96.66666666666667
2015-08-24,98.0,75.0,148.0,13.0,17.0,8.0,75.0
2015-08-25,132.0,75.0,148.0,13.0,17.0,8.0,75.0
2015-08-31,84.0,75.0,12.0,13.0,5.0,7.0,80.0
2015-09-01,154.0,75.0,26.0,13.0,10.0,8.0,75.0
2015-09-02,149.0,75.0,35.0,13.0,9.0,8.0,75.0
2015-09-03,150.0,75.0,40.0,13.0,13.0,10.0,80.0
2015-09-04,148.0,75.0,45.0,13.0,13.0,8.0,90.0
2015-09-05,127.0,75.0,73.0,13.0,10.0,5.0,50.0
2015-09-06,93.0,75.0,150.0,13.0,10.0,7.0,73.52941176470588
2015-09-07,88.0,75.0,45.0,13.0,22.0,6.0,93.33333333333333
2015-09-08,54.0,75.0,17.0,52.0,14.0,24.0,80.0
2015-09-09,137.0,75.0,23.0,10.0,20.0,11.0,50.0
2015-09-10,109.0,75.0,32.0,14.0,16.0,11.0,64.0
2015-09-11,144.0,75.0,31.0,10.0,12.0,8.0,75.0
2015-09-12,124.0,75.0,124.0,8.0,17.0,6.0,50.0
2015-09-13,118.0,75.0,82.0,10.0,14.0,1.0,93.33333333333333
2015-09-14,108.0,75.0,181.0,9.0,10.0,1.0,60.0
2015-09-15,114.0,75.0,123.0,8.0,11.0,2.0,80.0
2015-09-16,88.0,75.0,70.0,12.0,12.0,1.0,93.33333333333333
2015-09-17,106.0,75.0,149.0,11.0,10.0,1.0,72.05882352941177
2015-09-18,103.0,75.0,101.0,9.0,18.0,1.0,50.0
2015-09-19,75.0,75.0,101.0,9.0,18.0,1.0,50.0
2015-09-21,73.0,75.0,10.0,9.0,6.0,1.0,50.0
2015-09-22,153.0,75.0,6.0,8.0,4.0,2.0,50.0
2015-09-23,152.0,75.0,13.0,9.0,11.0,1.0,50.0
2015-09-24,125.0,75.0,12.0,26.0,5.0,1.0,65.0
2015-09-25,124.0,75.0,36.0,12.0,10.0,1.0,72.0
2015-09-26,84.0,75.0,46.0,12.0,13.0,2.0,92.0
2015-09-27,15.0,75.0,95.0,19.0,19.0,5.0,90.0
2015-09-28,13.0,75.0,43.0,29.0,18.0,5.0,86.0
2015-09-29,50.0,75.0,49.0,31.0,22.0,4.0,98.0
2015-09-30,154.0,75.0,24.0,41.0,20.0,36.0,50.0
2015-04-01,163.0,75.0,89.0,17.0,86.0,12.0,78.0
2015-04-02,158.0,75.0,49.0,16.0,97.0,13.0,98.0
2015-04-03,129.0,75.0,47.0,11.0,45.0,7.0,94.0
2015-04-04,160.0,75.0,5.0,14.0,41.0,12.0,50.0
2015-04-05,209.0,75.0,31.0,14.0,37.0,6.0,92.5
2015-04-06,185.0,75.0,70.0,17.0,72.0,9.0,87.5
2015-04-07,195.0,75.0,49.0,16.0,60.0,10.0,98.0
2015-04-08,189.0,75.0,59.0,17.0,60.0,4.0,53.07692307692308
2015-04-09,158.0,75.0,6.0,21.0,39.0,18.0,97.5
2015-04-10,192.0,75.0,5.0,12.0,11.0,7.0,62.5
2015-04-11,150.0,75.0,5.0,12.0,11.0,7.0,62.5
2015-04-13,217.0,75.0,96.0,21.0,34.0,14.0,92.0
2015-04-14,130.0,75.0,91.0,24.0,19.0,27.0,82.0
2015-04-15,173.0,75.0,90.0,34.0,41.0,35.0,85.0
2015-04-16,211.0,75.0,115.0,32.0,39.0,32.0,97.5
2015-04-17,181.0,75.0,16.0,20.0,53.0,11.0,50.0
2015-04-18,183.0,75.0,16.0,20.0,53.0,11.0,50.0
2015-04-21,173.0,75.0,61.0,9.0,26.0,4.0,65.0
2015-04-22,152.0,75.0,87.0,14.0,59.0,7.0,74.0
2015-04-23,152.0,75.0,51.0,17.0,48.0,10.0,50.0
2015-04-24,161.0,75.0,34.0,14.0,77.0,8.0,92.5
2015-05-13,157.0,75.0,34.0,27.0,18.0,10.0,68.0
2015-05-14,173.0,75.0,62.0,25.0,74.0,18.0,85.0
2015-05-15,196.0,75.0,77.0,19.0,17.0,22.0,58.46153846153847
2015-05-16,187.0,75.0,47.0,9.0,19.0,5.0,94.0
2015-05-17,169.0,75.0,53.0,10.0,33.0,8.0,82.5
2015-05-18,184.0,75.0,38.0,14.0,47.0,11.0,76.0
2015-05-19,117.0,75.0,27.0,12.0,20.0,9.0,90.0
2015-05-20,77.0,75.0,25.0,12.0,35.0,7.0,87.5
2015-05-21,139.0,75.0,29.0,10.0,41.0,21.0,57.99999999999999
2015-05-22,179.0,75.0,20.0,8.0,19.0,39.0,50.0
2015-05-23,106.0,75.0,23.0,8.0,27.0,7.0,67.5
2015-05-24,122.0,75.0,30.0,8.0,19.0,9.0,87.5
2015-05-25,138.0,75.0,100.0,10.0,12.0,8.0,75.0
2015-05-26,132.0,75.0,112.0,10.0,12.0,8.0,75.0
2015-05-27,123.0,75.0,57.0,17.0,11.0,11.0,50.0
2015-05-28,149.0,75.0,28.0,16.0,20.0,18.0,56.00000000000001
2015-05-29,141.0,75.0,31.0,10.0,39.0,11.0,97.5
2015-05-30,156.0,75.0,44.0,8.0,28.0,6.0,88.0
2015-05-31,128.0,75.0,15.0,8.0,39.0,7.0,97.5
2015-06-01,149.0,75.0,10.0,7.0,16.0,9.0,87.5
2015-06-02,117.0,75.0,31.0,9.0,8.0,7.0,90.0
2015-06-03,163.0,75.0,83.0,18.0,43.0,14.0,66.0
2015-06-04,52.0,75.0,65.0,15.0,33.0,9.0,87.5
2015-06-05,163.0,75.0,97.0,17.0,42.0,10.0,94.0
2015-06-06,166.0,75.0,77.0,14.0,45.0,8.0,75.0
2015-06-07,165.0,75.0,13.0,15.0,15.0,14.0,57.14285714285714
2015-06-08,131.0,75.0,12.0,10.0,5.0,11.0,50.0
2015-06-09,118.0,75.0,7.0,15.0,1.0,12.0,93.33333333333333
2015-06-10,135.0,75.0,9.0,10.0,1.0,8.0,75.0
2015-06-11,123.0,75.0,14.0,11.0,2.0,9.0,87.5
2015-06-12,133.0,75.0,5.0,13.0,1.0,9.0,87.5
2015-06-13,134.0,75.0,4.0,10.0,1.0,7.0,62.5
2015-06-14,113.0,75.0,7.0,15.0,1.0,9.0,87.5
2015-06-15,132.0,75.0,9.0,15.0,1.0,8.0,75.0
2015-06-16,118.0,75.0,25.0,13.0,3.0,9.0,93.33333333333333
2015-06-17,104.0,75.0,12.0,12.0,5.0,9.0,87.5
2015-06-18,110.0,75.0,17.0,13.0,5.0,11.0,66.66666666666666
2015-06-19,111.0,75.0,20.0,11.0,5.0,9.0,87.5
2015-06-20,104.0,75.0,21.0,9.0,7.0,9.0,87.5
2015-06-21,77.0,75.0,14.0,10.0,4.0,10.0,56.666666666666664
2015-06-22,95.0,75.0,11.0,10.0,6.0,10.0,50.0
2015-06-23,81.0,75.0,6.0,9.0,14.0,9.0,87.5
2015-06-24,53.0,75.0,4.0,8.0,17.0,9.0,87.5
2015-06-25,139.0,75.0,6.0,11.0,13.0,2.0,50.0
2015-06-26,160.0,75.0,11.0,9.0,15.0,7.0,62.5
2015-06-27,157.0,75.0,12.0,8.0,18.0,3.0,50.0
2015-06-28,141.0,75.0,9.0,10.0,7.0,1.0,50.0
2015-06-29,197.0,75.0,6.0,10.0,9.0,1.0,59.23076923076923
2015-06-30,103.0,75.0,10.0,9.0,9.0,1.0,50.0
2015-01-28,160.0,75.0,74.0,36.0,44.0,20.0,90.0
2015-01-29,163.0,75.0,180.0,26.0,48.0,9.0,87.5
2015-01-30,158.0,75.0,161.0,19.0,51.0,5.0,89.70588235294117
2015-01-31,213.0,75.0,274.0,59.0,73.0,72.0,82.5
2015-02-01,220.0,75.0,219.0,34.0,72.0,30.0,85.0
2015-02-02,233.0,75.0,299.0,30.0,50.0,39.0,86.92307692307692
2015-02-03,220.0,75.0,90.0,23.0,40.0,23.0,80.0
2015-02-05,132.0,75.0,63.0,19.0,46.0,6.0,50.0
2015-02-06,156.0,75.0,112.0,21.0,52.0,8.0,75.0
2015-02-07,160.0,75.0,46.0,25.0,63.0,8.0,92.0
2015-02-09,185.0,75.0,71.0,21.0,45.0,9.0,87.5
2015-02-10,168.0,75.0,88.0,16.0,35.0,8.0,87.5
2015-02-11,149.0,75.0,96.0,19.0,60.0,16.0,92.0
2015-02-12,140.0,75.0,43.0,28.0,65.0,19.0,86.0
2015-02-13,175.0,75.0,43.0,29.0,74.0,6.0,86.0
2015-02-14,209.0,75.0,75.0,41.0,69.0,20.0,72.5
2015-02-15,183.0,75.0,42.0,21.0,59.0,8.0,84.0
2015-02-16,172.0,75.0,44.0,28.0,58.0,37.0,88.0
2015-02-17,170.0,75.0,36.0,20.0,50.0,29.0,72.0
2015-02-18,166.0,75.0,77.0,15.0,29.0,6.0,72.5
2015-02-20,206.0,75.0,111.0,34.0,88.0,47.0,85.0
2015-02-21,309.0,75.0,73.0,41.0,67.0,33.0,94.11764705882352
2015-02-22,211.0,75.0,89.0,41.0,57.0,42.0,78.0
2015-02-23,278.0,75.0,98.0,46.0,72.0,45.0,96.0
2015-02-24,189.0,75.0,86.0,26.0,57.0,16.0,85.71428571428571
2015-02-25,115.0,75.0,82.0,7.0,38.0,5.0,95.0
2015-03-03,166.0,75.0,82.0,25.0,42.0,15.0,71.42857142857143
2015-03-04,171.0,75.0,91.0,27.0,62.0,20.0,82.0
2015-03-05,225.0,75.0,79.0,38.0,66.0,22.0,95.0
2015-03-09,192.0,75.0,67.0,28.0,32.0,12.0,80.0
2015-03-10,178.0,75.0,103.0,23.0,44.0,11.0,57.49999999999999
2015-03-11,184.0,75.0,97.0,24.0,57.0,9.0,94.0
2015-03-12,173.0,75.0,78.0,19.0,60.0,7.0,62.5
2015-03-13,172.0,75.0,40.0,24.0,61.0,11.0,80.0
2015-03-14,159.0,75.0,66.0,24.0,57.0,12.0,60.0
2015-03-15,126.0,75.0,59.0,11.0,58.0,5.0,50.0
2015-03-16,86.0,75.0,90.0,13.0,39.0,4.0,97.5
2015-03-17,151.0,75.0,60.0,26.0,68.0,7.0,70.0
2015-03-18,144.0,75.0,96.0,35.0,38.0,28.0,95.0
2015-03-19,181.0,75.0,64.0,25.0,53.0,13.0,62.5
2015-03-20,162.0,75.0,76.0,44.0,46.0,41.0,52.0
2015-03-21,183.0,75.0,117.0,38.0,57.0,13.0,95.0
2015-03-22,193.0,75.0,58.0,40.0,68.0,44.0,70.0
2015-03-23,228.0,75.0,43.0,44.0,65.0,32.0,88.23529411764706
2015-03-24,216.0,75.0,76.0,28.0,67.0,28.0,73.84615384615385
2015-03-25,222.0,75.0,109.0,30.0,57.0,29.0,78.46153846153847
2015-03-26,228.0,75.0,138.0,41.0,70.0,23.0,83.07692307692308
2015-03-27,201.0,75.0,15.0,20.0,21.0,11.0,62.30769230769231
2015-03-28,261.0,75.0,66.0,48.0,21.0,31.0,82.35294117647058
2015-03-29,277.0,75.0,94.0,20.0,84.0,10.0,88.0
2015-03-30,200.0,75.0,49.0,18.0,63.0,6.0,98.0
2015-03-31,200.0,75.0,131.0,20.0,68.0,10.0,70.0
2014-10-06,167.0,75.0,222.0,11.0,20.0,14.0,57.14285714285714
2014-10-07,133.0,75.0,70.0,10.0,22.0,14.0,57.14285714285714
2014-10-08,126.0,75.0,70.0,10.0,22.0,14.0,57.14285714285714
2014-10-10,177.0,75.0,105.0,27.0,52.0,26.0,67.5
2014-10-11,206.0,75.0,87.0,28.0,59.0,32.0,88.23529411764706
2014-10-12,194.0,75.0,112.0,29.0,61.0,29.0,72.5
2014-10-13,182.0,75.0,95.0,33.0,71.0,23.0,90.0
2014-10-14,195.0,75.0,90.0,25.0,57.0,32.0,88.23529411764706
2014-10-15,194.0,75.0,13.0,48.0,53.0,87.0,56.92307692307692
2014-10-16,278.0,75.0,60.0,40.0,41.0,34.0,50.0
2014-10-17,200.0,75.0,49.0,39.0,64.0,29.0,98.0
2014-10-18,16.0,75.0,125.0,27.0,73.0,31.0,82.5
2014-10-19,13.0,75.0,125.0,27.0,73.0,31.0,82.5
2014-10-21,219.0,75.0,96.0,31.0,45.0,54.0,92.0
2014-10-22,223.0,75.0,117.0,28.0,56.0,53.0,79.23076923076923
2014-10-23,325.0,75.0,104.0,26.0,79.0,47.0,97.5
2014-10-24,423.0,75.0,104.0,26.0,79.0,47.0,97.5
2014-10-26,151.0,75.0,104.0,26.0,79.0,47.0,97.5
2014-11-01,190.0,75.0,104.0,26.0,79.0,47.0,97.5
2014-11-11,200.0,75.0,104.0,26.0,79.0,47.0,97.5
2014-09-16,69.0,75.0,29.0,4.0,5.0,9.0,87.5
2014-09-17,121.0,75.0,26.0,7.0,13.0,9.0,87.5
2014-09-18,122.0,75.0,21.0,7.0,10.0,7.0,62.5
2014-09-19,110.0,75.0,21.0,14.0,23.0,8.0,75.0
2014-09-20,146.0,75.0,25.0,6.0,35.0,6.0,87.5
2014-09-21,119.0,75.0,27.0,8.0,56.0,7.0,96.66666666666667
2014-09-22,125.0,75.0,41.0,7.0,46.0,7.0,82.0
2014-09-23,123.0,75.0,23.0,6.0,32.0,4.0,80.0
2014-09-24,105.0,75.0,23.0,7.0,46.0,9.0,87.5
2014-09-25,111.0,75.0,37.0,7.0,43.0,10.0,74.0
2014-09-26,131.0,75.0,54.0,9.0,41.0,11.0,50.0
2014-09-27,154.0,75.0,50.0,8.0,42.0,6.0,50.0
2014-09-28,130.0,75.0,50.0,8.0,42.0,6.0,50.0
2024-12-31,130.0,23.0,8.0,11.0,2.0,1.0,46.0
2024-10-20,130.0,78.0,39.0,10.0,4.0,15.0,78.0
2024-07-10,130.0,53.0,3.0,10.0,5.0,1.0,25.0
2024-07-18,130.0,54.0,42.0,10.0,12.0,10.0,84.0
2024-09-16,130.0,49.0,23.0,6.0,14.0,4.0,98.0
2024-04-02,130.0,81.0,20.0,11.0,14.0,9.0,87.5
2024-04-06,130.0,57.0,20.0,9.0,20.0,8.0,75.0
2024-04-12,130.0,73.0,41.0,13.0,50.0,9.0,87.5
2024-04-26,130.0,64.0,21.0,14.0,36.0,13.0,90.0
2024-05-12,130.0,132.0,33.0,14.0,6.0,15.0,71.42857142857143
2024-06-15,130.0,89.0,10.0,14.0,6.0,4.0,78.0
2024-02-23,130.0,82.0,14.0,4.0,8.0,5.0,64.0
2024-03-15,130.0,93.0,13.0,23.0,8.0,13.0,86.0
2023-11-18,130.0,99.0,32.0,20.0,10.0,7.0,98.0
2023-11-21,130.0,104.0,31.0,9.0,7.0,5.0,62.0
2023-12-06,130.0,54.0,32.0,6.0,7.0,2.0,64.0
2023-12-13,130.0,70.0,27.0,11.0,7.0,3.0,54.0
2023-04-02,130.0,51.0,2.0,21.0,12.0,9.0,87.5
2023-05-02,130.0,97.0,21.0,43.0,16.0,10.0,94.0
2023-05-08,130.0,86.0,18.0,37.0,14.0,13.0,92.5
2023-01-23,130.0,94.0,14.0,30.0,12.0,13.0,88.0
2023-02-05,130.0,69.0,13.0,50.0,13.0,16.0,85.71428571428571
2023-02-06,130.0,78.0,18.0,44.0,15.0,11.0,56.00000000000001
2023-02-07,130.0,90.0,14.0,58.0,18.0,23.0,80.0
2023-02-08,130.0,142.0,13.0,85.0,15.0,21.0,37.5
2022-10-23,130.0,274.0,13.0,55.0,34.0,8.0,85.0
2022-10-24,130.0,82.0,13.0,32.0,29.0,18.0,80.0
2022-09-04,130.0,47.0,4.0,10.0,26.0,10.0,94.0
2019-12-31,130.0,88.0,9.0,5.0,12.0,7.0,76.0
2019-05-13,130.0,93.0,19.0,60.0,43.0,2.0,86.0
2023-05-21,130.0,93.0,19.0,14.0,8.0,7.0,86.0
2019-09-12,130.0,93.0,4.0,22.0,33.0,18.0,86.0
2019-04-27,130.0,93.0,43.0,21.0,18.0,7.0,86.0
2018-12-31,130.0,93.0,47.0,51.0,39.0,4.0,97.5
2018-11-29,130.0,93.0,29.0,45.0,24.0,11.0,86.0
2018-12-06,130.0,93.0,22.0,50.0,31.0,4.0,86.0
2018-12-14,130.0,93.0,34.0,22.0,10.0,4.0,86.0
2018-04-02,130.0,93.0,18.0,10.0,21.0,5.0,86.0
2018-02-24,130.0,93.0,17.0,56.0,44.0,12.0,86.0
2018-03-26,130.0,93.0,3.0,37.0,46.0,25.0,92.5
2017-10-09,130.0,93.0,7.0,15.0,4.0,9.0,87.5
2017-10-19,130.0,93.0,65.0,46.0,61.0,15.0,86.0
2017-10-30,130.0,93.0,68.0,40.0,51.0,23.0,86.0
2017-09-25,130.0,93.0,22.0,10.0,21.0,2.0,86.0
2017-09-27,130.0,93.0,6.0,12.0,13.0,3.0,86.0
2016-11-15,130.0,93.0,27.0,54.0,22.0,13.0,86.0
2016-12-14,130.0,93.0,86.0,37.0,29.0,21.0,92.5
2016-07-10,130.0,93.0,14.0,2.0,2.0,10.0,86.0
2016-08-06,130.0,93.0,14.0,30.0,21.0,6.0,86.0
2016-09-20,130.0,93.0,12.0,9.0,16.0,11.0,86.0
2016-06-27,130.0,93.0,95.0,29.0,2.0,7.0,90.0
2015-10-06,130.0,93.0,77.0,42.0,21.0,9.0,87.5
2015-10-26,130.0,93.0,38.0,52.0,40.0,57.0,86.0
2015-10-30,130.0,93.0,84.0,7.0,29.0,9.0,87.5
2015-11-04,130.0,93.0,18.0,15.0,45.0,7.0,86.0
2015-08-14,130.0,93.0,22.0,9.0,3.0,4.0,86.0
2015-08-19,130.0,93.0,13.0,9.0,5.0,5.0,86.0
2015-08-30,130.0,93.0,12.0,14.0,9.0,6.0,86.0
2015-09-20,130.0,93.0,7.0,11.0,12.0,1.0,86.0
2015-04-12,130.0,93.0,71.0,18.0,14.0,11.0,86.0
2015-04-20,130.0,93.0,56.0,10.0,14.0,10.0,86.0
2015-04-25,130.0,93.0,44.0,13.0,65.0,1.0,88.0
2015-04-26,130.0,93.0,44.0,15.0,93.0,3.0,88.0
2015-04-27,130.0,93.0,33.0,9.0,64.0,3.0,86.0
2015-04-28,130.0,93.0,19.0,19.0,61.0,12.0,86.0
2015-04-29,130.0,93.0,21.0,15.0,121.0,10.0,86.0
2015-04-30,130.0,93.0,24.0,17.0,53.0,9.0,87.5
2015-05-01,130.0,93.0,76.0,14.0,77.0,9.0,92.5
2015-05-02,130.0,93.0,159.0,20.0,47.0,16.0,86.76470588235294
2015-05-03,130.0,93.0,169.0,10.0,45.0,34.0,86.0
2015-05-04,130.0,93.0,118.0,10.0,39.0,34.0,97.5
2015-05-05,130.0,93.0,51.0,12.0,27.0,7.0,86.0
2015-05-06,130.0,93.0,37.0,18.0,24.0,6.0,86.0
2015-05-07,130.0,93.0,34.0,17.0,19.0,10.0,86.0
2015-05-08,130.0,93.0,39.0,16.0,42.0,16.0,86.0
2015-05-09,130.0,93.0,36.0,15.0,57.0,8.0,86.0
2015-05-10,130.0,93.0,34.0,15.0,34.0,8.0,86.0
2015-05-11,130.0,93.0,35.0,14.0,12.0,19.0,86.0
2015-05-12,130.0,93.0,27.0,18.0,36.0,16.0,90.0
2015-01-02,130.0,93.0,49.0,21.0,37.0,38.0,98.0
2015-01-03,130.0,93.0,14.0,23.0,32.0,23.0,86.0
2015-01-04,130.0,93.0,17.0,15.0,20.0,5.0,86.0
2015-01-09,130.0,93.0,27.0,43.0,48.0,34.0,86.0
2015-01-16,130.0,93.0,84.0,18.0,21.0,5.0,86.0
2014-10-05,130.0,93.0,212.0,25.0,5.0,31.0,86.0
2014-10-09,130.0,93.0,55.0,24.0,35.0,14.0,87.5
2014-10-20,130.0,93.0,49.0,36.0,39.0,62.0,98.0
2014-10-25,130.0,93.0,105.0,6.0,68.0,62.0,86.0
2014-10-31,130.0,93.0,63.0,28.0,32.0,32.0,88.23529411764706
2014-11-10,130.0,93.0,124.0,12.0,32.0,32.0,88.23529411764706
2014-12-01,130.0,93.0,36.0,32.0,80.0,9.0,87.5
2014-12-06,130.0,93.0,116.0,15.0,20.0,3.0,86.0
2014-12-08,130.0,93.0,52.0,21.0,52.0,2.0,86.0
2014-12-09,130.0,93.0,5.0,47.0,67.0,15.0,86.0
2014-12-10,130.0,93.0,127.0,16.0,38.0,6.0,95.0
2014-12-12,130.0,93.0,81.0,26.0,31.0,9.0,87.5
2014-12-13,130.0,93.0,121.0,32.0,38.0,15.0,95.0
2014-12-14,130.0,93.0,106.0,36.0,50.0,28.0,90.0
2014-12-15,130.0,93.0,108.0,26.0,48.0,3.0,86.0
2014-12-16,130.0,93.0,69.0,31.0,35.0,11.0,87.5
2014-12-17,130.0,93.0,100.0,13.0,47.0,6.0,86.0
2014-12-18,130.0,93.0,110.0,14.0,34.0,4.0,86.0
2014-12-19,130.0,93.0,89.0,15.0,25.0,6.0,86.0
2014-12-20,130.0,93.0,129.0,7.0,31.0,4.0,86.0
2014-12-22,130.0,93.0,11.0,42.0,41.0,18.0,86.0
